user_id,product_id,interaction_score,user_age,total_spend
507,19,1,42,1586
507,40,2,42,1586
507,49,5,42,1586
507,37,1,42,1586
507,16,4,42,1586
508,42,1,54,469
508,36,4,54,469
508,41,3,54,469
508,47,3,54,469
508,33,5,54,469
508,13,2,54,469
508,44,1,54,469
508,48,4,54,469
509,38,2,21,3640
509,15,2,21,3640
509,37,3,21,3640
509,7,2,21,3640
509,6,1,21,3640
509,26,2,21,3640
509,35,1,21,3640
509,46,1,21,3640
509,33,4,21,3640
509,29,4,21,3640
510,37,3,34,234
510,3,3,34,234
510,50,5,34,234
510,40,4,34,234
510,14,3,34,234
510,49,5,34,234
510,21,4,34,234
510,43,5,34,234
510,30,3,34,234
510,13,3,34,234
510,15,3,34,234
511,21,3,39,4211
511,29,3,39,4211
511,42,2,39,4211
511,35,1,39,4211
511,30,2,39,4211
511,48,4,39,4211
511,20,2,39,4211
511,43,1,39,4211
511,10,5,39,4211
511,39,2,39,4211
511,9,5,39,4211
512,27,2,40,644
512,17,4,40,644
512,16,4,40,644
512,46,2,40,644
512,15,5,40,644
512,4,3,40,644
512,25,4,40,644
512,31,2,40,644
512,40,2,40,644
512,37,5,40,644
512,35,5,40,644
512,9,3,40,644
513,49,5,41,4495
513,45,3,41,4495
513,43,1,41,4495
513,33,2,41,4495
513,14,3,41,4495
513,15,1,41,4495
513,46,4,41,4495
513,24,2,41,4495
513,50,2,41,4495
513,9,3,41,4495
513,39,3,41,4495
513,47,2,41,4495
513,36,4,41,4495
513,3,2,41,4495
513,10,3,41,4495
514,4,4,48,4889
514,35,1,48,4889
514,39,3,48,4889
514,13,3,48,4889
514,42,3,48,4889
514,20,4,48,4889
514,19,1,48,4889
514,2,4,48,4889
514,44,5,48,4889
514,33,4,48,4889
514,3,3,48,4889
514,22,2,48,4889
514,30,3,48,4889
514,18,3,48,4889
514,1,2,48,4889
514,12,2,48,4889
514,5,4,48,4889
514,9,5,48,4889
514,25,1,48,4889
515,5,3,52,4695
515,27,2,52,4695
515,6,3,52,4695
515,19,2,52,4695
515,14,2,52,4695
515,17,1,52,4695
515,46,2,52,4695
515,15,5,52,4695
515,7,4,52,4695
515,29,2,52,4695
515,33,1,52,4695
515,42,2,52,4695
515,25,1,52,4695
515,9,2,52,4695
515,4,3,52,4695
515,38,4,52,4695
515,48,1,52,4695
515,18,3,52,4695
515,1,1,52,4695
515,24,4,52,4695
516,36,4,29,4478
516,37,5,29,4478
516,13,3,29,4478
516,3,1,29,4478
516,16,5,29,4478
516,24,4,29,4478
516,27,3,29,4478
516,20,3,29,4478
516,48,4,29,4478
516,6,5,29,4478
516,38,2,29,4478
516,41,3,29,4478
516,46,1,29,4478
517,11,3,25,1050
517,2,2,25,1050
517,39,1,25,1050
517,4,5,25,1050
517,45,1,25,1050
517,13,4,25,1050
517,23,1,25,1050
517,37,4,25,1050
517,16,1,25,1050
517,30,2,25,1050
517,20,2,25,1050
517,3,1,25,1050
518,3,3,49,307
518,30,3,49,307
518,1,4,49,307
518,12,2,49,307
518,2,5,49,307
518,26,1,49,307
518,31,2,49,307
518,13,5,49,307
518,49,5,49,307
518,28,1,49,307
518,14,3,49,307
518,37,1,49,307
518,18,4,49,307
518,21,1,49,307
518,16,2,49,307
518,17,5,49,307
518,44,5,49,307
518,36,1,49,307
518,35,2,49,307
519,33,5,59,2033
519,13,5,59,2033
519,38,2,59,2033
519,9,4,59,2033
519,31,5,59,2033
519,49,5,59,2033
519,15,1,59,2033
519,17,1,59,2033
519,37,2,59,2033
519,30,5,59,2033
519,41,3,59,2033
519,22,2,59,2033
519,28,1,59,2033
519,3,4,59,2033
519,24,5,59,2033
519,39,5,59,2033
519,16,1,59,2033
519,14,3,59,2033
520,32,5,57,219
520,38,5,57,219
520,44,1,57,219
520,29,5,57,219
520,28,5,57,219
520,34,4,57,219
520,22,5,57,219
520,21,4,57,219
520,9,4,57,219
520,41,3,57,219
520,24,3,57,219
520,48,5,57,219
520,20,5,57,219
520,16,3,57,219
520,40,3,57,219
520,4,1,57,219
520,37,3,57,219
520,11,4,57,219
521,4,5,20,4790
521,3,4,20,4790
521,39,2,20,4790
521,26,5,20,4790
521,31,3,20,4790
521,46,4,20,4790
521,17,5,20,4790
522,32,5,48,2085
522,21,4,48,2085
522,38,2,48,2085
522,18,4,48,2085
522,40,1,48,2085
522,37,3,48,2085
522,8,5,48,2085
522,23,5,48,2085
522,34,2,48,2085
522,13,3,48,2085
522,50,4,48,2085
522,49,2,48,2085
522,31,4,48,2085
522,25,3,48,2085
522,15,1,48,2085
523,32,3,60,1954
523,12,5,60,1954
523,21,2,60,1954
523,43,1,60,1954
523,26,3,60,1954
523,27,1,60,1954
523,13,5,60,1954
524,23,2,65,1110
524,32,1,65,1110
524,12,5,65,1110
524,2,1,65,1110
524,11,5,65,1110
524,7,4,65,1110
525,20,3,55,4540
525,22,4,55,4540
525,25,1,55,4540
525,12,2,55,4540
525,31,4,55,4540
525,39,3,55,4540
526,47,2,52,2794
526,6,5,52,2794
526,22,4,52,2794
526,7,5,52,2794
526,18,4,52,2794
526,17,5,52,2794
526,39,4,52,2794
526,4,1,52,2794
526,14,3,52,2794
526,36,5,52,2794
526,43,1,52,2794
526,37,2,52,2794
526,3,4,52,2794
526,20,5,52,2794
526,31,2,52,2794
526,5,2,52,2794
526,45,2,52,2794
526,19,2,52,2794
526,29,3,52,2794
527,20,4,46,2903
527,17,5,46,2903
527,40,1,46,2903
527,48,1,46,2903
527,45,2,46,2903
527,35,4,46,2903
527,10,5,46,2903
527,11,1,46,2903
527,46,3,46,2903
527,15,1,46,2903
527,13,5,46,2903
527,49,2,46,2903
527,3,5,46,2903
527,50,1,46,2903
528,46,1,63,157
528,48,1,63,157
528,2,1,63,157
528,27,5,63,157
528,7,4,63,157
528,50,4,63,157
528,28,2,63,157
528,35,5,63,157
528,30,2,63,157
528,44,4,63,157
528,22,2,63,157
528,43,2,63,157
529,3,4,23,3164
529,44,1,23,3164
529,18,3,23,3164
529,1,4,23,3164
529,25,2,23,3164
529,41,1,23,3164
529,27,4,23,3164
529,35,3,23,3164
529,47,5,23,3164
529,4,2,23,3164
529,46,5,23,3164
529,14,3,23,3164
530,38,2,55,1135
530,42,3,55,1135
530,28,1,55,1135
530,41,4,55,1135
530,48,4,55,1135
530,43,4,55,1135
530,17,4,55,1135
530,47,2,55,1135
530,6,4,55,1135
530,14,4,55,1135
530,20,5,55,1135
530,25,3,55,1135
530,32,5,55,1135
530,1,5,55,1135
531,9,5,62,1820
531,37,1,62,1820
531,30,5,62,1820
531,6,4,62,1820
531,14,4,62,1820
531,35,1,62,1820
531,10,2,62,1820
531,49,5,62,1820
531,31,4,62,1820
531,47,3,62,1820
531,27,5,62,1820
531,15,1,62,1820
532,5,3,32,4546
532,30,3,32,4546
532,17,1,32,4546
532,14,2,32,4546
532,47,2,32,4546
532,39,4,32,4546
532,21,5,32,4546
532,38,1,32,4546
532,36,1,32,4546
532,44,4,32,4546
532,32,1,32,4546
533,16,5,49,3195
533,37,4,49,3195
533,23,2,49,3195
533,2,5,49,3195
533,43,4,49,3195
533,39,2,49,3195
533,9,1,49,3195
534,40,1,44,3033
534,23,3,44,3033
534,45,1,44,3033
534,41,2,44,3033
534,16,5,44,3033
534,33,2,44,3033
534,39,4,44,3033
535,33,4,36,3728
535,5,3,36,3728
535,3,3,36,3728
535,50,4,36,3728
535,9,3,36,3728
535,10,1,36,3728
535,16,5,36,3728
536,8,2,42,4363
536,22,3,42,4363
536,1,2,42,4363
536,36,5,42,4363
536,12,5,42,4363
536,44,4,42,4363
536,39,1,42,4363
536,34,2,42,4363
536,50,3,42,4363
536,2,2,42,4363
536,5,1,42,4363
536,25,3,42,4363
536,32,4,42,4363
536,19,4,42,4363
536,43,5,42,4363
536,16,1,42,4363
537,38,2,18,1231
537,10,4,18,1231
537,15,4,18,1231
537,32,4,18,1231
537,49,4,18,1231
537,11,4,18,1231
537,22,3,18,1231
537,6,1,18,1231
537,26,3,18,1231
537,27,1,18,1231
537,43,4,18,1231
537,37,4,18,1231
537,19,5,18,1231
537,41,4,18,1231
537,30,1,18,1231
537,35,5,18,1231
537,50,5,18,1231
537,21,4,18,1231
537,40,3,18,1231
537,45,4,18,1231
538,13,3,56,1486
538,41,3,56,1486
538,32,5,56,1486
538,15,2,56,1486
538,11,4,56,1486
538,37,1,56,1486
538,33,5,56,1486
538,3,3,56,1486
538,40,2,56,1486
538,22,2,56,1486
539,47,3,33,2767
539,44,2,33,2767
539,7,4,33,2767
539,48,5,33,2767
539,24,5,33,2767
539,42,2,33,2767
539,17,5,33,2767
539,40,5,33,2767
539,37,5,33,2767
539,28,2,33,2767
540,3,5,40,614
540,39,2,40,614
540,12,1,40,614
540,7,5,40,614
540,37,4,40,614
540,19,3,40,614
540,18,5,40,614
540,13,3,40,614
540,33,5,40,614
540,8,5,40,614
540,25,1,40,614
541,8,5,48,3730
541,4,1,48,3730
541,7,1,48,3730
541,33,5,48,3730
541,23,2,48,3730
541,34,1,48,3730
541,28,3,48,3730
541,32,2,48,3730
541,22,1,48,3730
541,31,2,48,3730
541,2,3,48,3730
542,45,2,50,4954
542,11,3,50,4954
542,28,1,50,4954
542,27,4,50,4954
542,23,1,50,4954
542,24,1,50,4954
542,4,3,50,4954
542,33,4,50,4954
542,26,4,50,4954
542,37,5,50,4954
542,48,5,50,4954
542,49,4,50,4954
542,22,5,50,4954
542,50,1,50,4954
542,13,2,50,4954
542,18,2,50,4954
543,42,5,55,2470
543,23,4,55,2470
543,7,1,55,2470
543,44,5,55,2470
543,38,4,55,2470
543,48,4,55,2470
543,19,4,55,2470
543,29,2,55,2470
543,41,1,55,2470
543,20,5,55,2470
543,47,3,55,2470
544,9,3,54,3712
544,45,3,54,3712
544,3,3,54,3712
544,44,5,54,3712
544,37,5,54,3712
544,4,1,54,3712
544,33,3,54,3712
544,13,1,54,3712
544,41,2,54,3712
545,38,2,55,2604
545,7,2,55,2604
545,31,5,55,2604
545,18,4,55,2604
545,21,5,55,2604
545,48,3,55,2604
545,12,3,55,2604
545,8,4,55,2604
545,20,5,55,2604
545,33,1,55,2604
545,36,3,55,2604
545,5,2,55,2604
545,45,3,55,2604
545,50,1,55,2604
545,23,4,55,2604
545,47,1,55,2604
545,11,1,55,2604
545,30,1,55,2604
546,9,3,56,1721
546,6,2,56,1721
546,42,4,56,1721
546,20,3,56,1721
546,16,2,56,1721
546,34,1,56,1721
546,35,1,56,1721
546,17,2,56,1721
546,48,1,56,1721
546,33,2,56,1721
546,11,2,56,1721
546,14,2,56,1721
546,1,4,56,1721
546,3,4,56,1721
546,30,1,56,1721
546,44,1,56,1721
547,4,2,36,4009
547,32,5,36,4009
547,10,2,36,4009
547,40,1,36,4009
547,1,1,36,4009
547,28,4,36,4009
547,24,5,36,4009
547,9,1,36,4009
547,13,4,36,4009
548,36,2,27,4778
548,19,2,27,4778
548,17,5,27,4778
548,31,5,27,4778
548,48,3,27,4778
548,43,1,27,4778
548,30,2,27,4778
549,16,3,62,2207
549,34,1,62,2207
549,3,1,62,2207
549,31,2,62,2207
549,15,5,62,2207
549,11,1,62,2207
549,49,2,62,2207
549,9,3,62,2207
549,23,5,62,2207
549,1,1,62,2207
549,21,1,62,2207
549,47,1,62,2207
550,13,2,34,3339
550,19,1,34,3339
550,23,1,34,3339
550,2,1,34,3339
550,30,5,34,3339
550,26,3,34,3339
550,28,1,34,3339
550,21,5,34,3339
550,17,4,34,3339
550,8,2,34,3339
550,49,3,34,3339
550,44,4,34,3339
550,3,5,34,3339
550,37,2,34,3339
550,25,1,34,3339
550,43,5,34,3339
550,29,4,34,3339
550,34,5,34,3339
550,41,5,34,3339
550,40,5,34,3339
551,7,4,23,4751
551,42,5,23,4751
551,40,4,23,4751
551,12,5,23,4751
551,50,2,23,4751
552,5,1,46,820
552,38,2,46,820
552,49,3,46,820
552,50,3,46,820
552,42,1,46,820
552,4,3,46,820
552,31,2,46,820
552,46,5,46,820
552,26,1,46,820
552,11,4,46,820
552,25,2,46,820
552,1,1,46,820
552,37,1,46,820
552,14,2,46,820
552,18,1,46,820
552,19,2,46,820
552,32,5,46,820
552,24,5,46,820
552,34,3,46,820
553,3,3,18,2080
553,46,1,18,2080
553,30,5,18,2080
553,4,5,18,2080
553,32,3,18,2080
554,12,2,59,643
554,13,4,59,643
554,47,3,59,643
554,7,2,59,643
554,26,5,59,643
554,11,1,59,643
555,11,1,35,4319
555,3,3,35,4319
555,24,5,35,4319
555,14,3,35,4319
555,46,1,35,4319
555,4,1,35,4319
555,17,2,35,4319
555,34,5,35,4319
555,30,2,35,4319
555,26,3,35,4319
555,8,4,35,4319
555,27,2,35,4319
555,18,1,35,4319
555,49,3,35,4319
555,7,5,35,4319
555,19,2,35,4319
555,9,1,35,4319
555,41,2,35,4319
555,15,4,35,4319
556,32,1,60,1344
556,46,5,60,1344
556,3,4,60,1344
556,22,3,60,1344
556,10,5,60,1344
556,37,3,60,1344
556,49,4,60,1344
556,28,1,60,1344
557,34,2,35,4558
557,20,5,35,4558
557,46,3,35,4558
557,18,2,35,4558
557,31,4,35,4558
557,5,3,35,4558
557,22,3,35,4558
557,42,3,35,4558
557,24,1,35,4558
557,41,3,35,4558
557,11,3,35,4558
557,36,5,35,4558
557,26,4,35,4558
557,37,4,35,4558
557,14,1,35,4558
557,3,1,35,4558
557,28,2,35,4558
558,26,4,32,2942
558,27,3,32,2942
558,49,3,32,2942
558,3,3,32,2942
558,35,4,32,2942
558,22,3,32,2942
558,38,1,32,2942
558,43,2,32,2942
558,13,5,32,2942
558,33,4,32,2942
558,46,5,32,2942
558,34,5,32,2942
558,25,5,32,2942
558,45,3,32,2942
558,2,3,32,2942
559,15,5,40,3936
559,23,3,40,3936
559,29,3,40,3936
559,40,5,40,3936
559,39,4,40,3936
560,5,3,28,4367
560,10,4,28,4367
560,22,5,28,4367
560,29,2,28,4367
560,33,3,28,4367
561,5,1,44,2752
561,25,2,44,2752
561,23,4,44,2752
561,20,1,44,2752
561,8,1,44,2752
561,46,2,44,2752
561,14,5,44,2752
561,32,3,44,2752
561,28,3,44,2752
561,38,1,44,2752
561,29,3,44,2752
562,20,2,59,1643
562,40,2,59,1643
562,23,2,59,1643
562,11,2,59,1643
562,10,5,59,1643
562,9,1,59,1643
562,49,4,59,1643
562,27,4,59,1643
562,29,2,59,1643
562,21,1,59,1643
562,22,3,59,1643
562,31,3,59,1643
562,26,5,59,1643
563,4,2,25,1565
563,3,2,25,1565
563,50,2,25,1565
563,7,2,25,1565
563,20,5,25,1565
563,23,4,25,1565
563,48,5,25,1565
563,2,4,25,1565
563,5,4,25,1565
563,26,3,25,1565
563,13,1,25,1565
564,29,2,55,4135
564,8,1,55,4135
564,23,3,55,4135
564,7,5,55,4135
564,22,5,55,4135
564,13,3,55,4135
564,24,4,55,4135
564,27,4,55,4135
564,40,1,55,4135
564,15,2,55,4135
564,45,3,55,4135
564,39,2,55,4135
564,16,5,55,4135
564,3,1,55,4135
564,38,3,55,4135
564,42,5,55,4135
564,31,1,55,4135
564,10,2,55,4135
564,37,5,55,4135
564,48,5,55,4135
565,16,5,62,442
565,28,1,62,442
565,41,1,62,442
565,2,3,62,442
565,37,1,62,442
565,45,4,62,442
565,7,1,62,442
566,8,2,56,1188
566,33,5,56,1188
566,18,4,56,1188
566,26,3,56,1188
566,21,3,56,1188
566,7,3,56,1188
566,16,1,56,1188
566,25,1,56,1188
566,5,2,56,1188
567,21,5,29,1179
567,7,1,29,1179
567,48,4,29,1179
567,5,5,29,1179
567,24,5,29,1179
567,36,1,29,1179
567,27,3,29,1179
567,41,1,29,1179
567,23,1,29,1179
568,31,4,40,847
568,17,2,40,847
568,48,2,40,847
568,35,4,40,847
568,45,5,40,847
568,30,4,40,847
568,40,4,40,847
569,42,5,19,629
569,13,3,19,629
569,33,5,19,629
569,21,3,19,629
569,4,3,19,629
569,50,1,19,629
570,37,1,57,4490
570,5,4,57,4490
570,16,2,57,4490
570,38,2,57,4490
570,23,5,57,4490
570,49,5,57,4490
570,28,3,57,4490
570,31,1,57,4490
570,39,1,57,4490
570,15,1,57,4490
570,22,2,57,4490
570,43,1,57,4490
570,11,4,57,4490
570,44,1,57,4490
570,8,1,57,4490
571,16,1,39,4172
571,19,5,39,4172
571,30,4,39,4172
571,18,4,39,4172
571,23,3,39,4172
571,28,1,39,4172
571,21,1,39,4172
572,12,1,55,4307
572,35,3,55,4307
572,18,1,55,4307
572,15,3,55,4307
572,32,2,55,4307
572,25,2,55,4307
572,6,1,55,4307
572,22,1,55,4307
572,7,3,55,4307
572,28,1,55,4307
572,14,4,55,4307
572,41,3,55,4307
573,12,3,25,3113
573,16,5,25,3113
573,47,2,25,3113
573,2,3,25,3113
573,46,1,25,3113
573,33,2,25,3113
573,42,1,25,3113
574,6,3,63,3698
574,23,3,63,3698
574,16,1,63,3698
574,15,3,63,3698
574,35,1,63,3698
574,7,3,63,3698
574,14,3,63,3698
574,44,5,63,3698
575,35,3,43,2106
575,7,4,43,2106
575,41,1,43,2106
575,8,2,43,2106
575,13,2,43,2106
576,8,3,60,2239
576,17,4,60,2239
576,18,4,60,2239
576,20,3,60,2239
576,27,5,60,2239
576,21,3,60,2239
577,43,4,55,683
577,30,5,55,683
577,14,5,55,683
577,27,2,55,683
577,16,5,55,683
577,35,1,55,683
577,47,5,55,683
577,10,2,55,683
577,33,4,55,683
577,20,3,55,683
578,18,5,34,2289
578,4,5,34,2289
578,16,5,34,2289
578,3,3,34,2289
578,13,5,34,2289
578,48,1,34,2289
578,44,4,34,2289
578,42,3,34,2289
578,21,1,34,2289
578,12,5,34,2289
578,36,3,34,2289
578,43,3,34,2289
578,47,5,34,2289
579,43,5,60,4556
579,12,4,60,4556
579,20,3,60,4556
579,38,4,60,4556
579,33,3,60,4556
579,15,5,60,4556
579,31,5,60,4556
579,26,5,60,4556
579,18,5,60,4556
580,19,4,18,2171
580,26,5,18,2171
580,28,2,18,2171
580,27,3,18,2171
580,45,3,18,2171
580,43,2,18,2171
580,25,2,18,2171
581,30,2,30,1729
581,17,4,30,1729
581,25,5,30,1729
581,28,2,30,1729
581,4,3,30,1729
581,6,1,30,1729
581,34,3,30,1729
581,47,2,30,1729
581,48,5,30,1729
581,32,4,30,1729
581,40,3,30,1729
581,46,2,30,1729
581,26,1,30,1729
581,2,2,30,1729
581,23,3,30,1729
581,12,4,30,1729
581,27,3,30,1729
582,28,2,59,2607
582,7,2,59,2607
582,17,3,59,2607
582,1,4,59,2607
582,13,4,59,2607
583,32,2,57,2528
583,47,1,57,2528
583,39,1,57,2528
583,35,3,57,2528
583,12,3,57,2528
583,37,5,57,2528
583,24,1,57,2528
583,4,3,57,2528
584,39,4,50,1855
584,31,4,50,1855
584,46,2,50,1855
584,8,3,50,1855
584,33,1,50,1855
584,48,2,50,1855
584,41,1,50,1855
584,45,3,50,1855
584,42,3,50,1855
584,16,3,50,1855
584,21,3,50,1855
584,24,2,50,1855
584,10,2,50,1855
584,34,5,50,1855
584,19,1,50,1855
584,6,3,50,1855
585,44,2,64,309
585,9,1,64,309
585,17,1,64,309
585,49,1,64,309
585,8,3,64,309
586,3,2,63,889
586,30,5,63,889
586,32,4,63,889
586,13,1,63,889
586,15,3,63,889
586,40,3,63,889
586,24,2,63,889
586,1,5,63,889
586,2,2,63,889
586,47,1,63,889
586,4,5,63,889
587,48,3,30,2291
587,29,3,30,2291
587,9,4,30,2291
587,21,5,30,2291
587,44,4,30,2291
587,14,2,30,2291
587,38,2,30,2291
587,50,1,30,2291
587,7,5,30,2291
587,18,5,30,2291
587,36,1,30,2291
587,3,4,30,2291
587,16,4,30,2291
587,43,4,30,2291
587,33,1,30,2291
587,40,5,30,2291
587,13,4,30,2291
588,5,3,39,1652
588,27,4,39,1652
588,43,4,39,1652
588,31,3,39,1652
588,42,3,39,1652
588,15,5,39,1652
588,8,1,39,1652
588,33,2,39,1652
588,48,1,39,1652
589,36,3,59,2494
589,37,3,59,2494
589,27,3,59,2494
589,5,3,59,2494
589,22,2,59,2494
589,14,5,59,2494
589,28,5,59,2494
589,3,4,59,2494
589,40,3,59,2494
589,2,4,59,2494
589,32,2,59,2494
589,44,4,59,2494
589,18,5,59,2494
589,41,2,59,2494
589,19,1,59,2494
589,17,4,59,2494
589,45,3,59,2494
590,12,4,57,654
590,2,1,57,654
590,13,3,57,654
590,46,2,57,654
590,32,4,57,654
590,48,4,57,654
590,39,4,57,654
590,10,4,57,654
590,8,5,57,654
590,49,4,57,654
590,35,5,57,654
590,5,5,57,654
590,29,4,57,654
590,30,4,57,654
590,18,2,57,654
590,43,5,57,654
590,22,3,57,654
590,21,3,57,654
590,38,2,57,654
591,43,5,55,1914
591,41,4,55,1914
591,28,3,55,1914
591,11,1,55,1914
591,15,3,55,1914
591,5,1,55,1914
591,2,2,55,1914
591,34,3,55,1914
591,49,5,55,1914
591,27,4,55,1914
591,48,1,55,1914
591,44,5,55,1914
592,15,3,27,3191
592,14,1,27,3191
592,23,1,27,3191
592,31,5,27,3191
592,34,3,27,3191
592,19,5,27,3191
592,7,1,27,3191
592,17,2,27,3191
592,44,1,27,3191
592,49,4,27,3191
592,21,5,27,3191
592,13,1,27,3191
592,47,3,27,3191
592,10,4,27,3191
592,33,2,27,3191
592,29,3,27,3191
593,6,3,29,3718
593,27,4,29,3718
593,20,1,29,3718
593,22,3,29,3718
593,49,3,29,3718
593,17,4,29,3718
593,10,2,29,3718
593,34,1,29,3718
593,12,2,29,3718
593,36,4,29,3718
593,9,5,29,3718
593,48,4,29,3718
593,44,5,29,3718
593,11,5,29,3718
593,50,4,29,3718
594,35,1,30,4649
594,46,4,30,4649
594,43,3,30,4649
594,25,1,30,4649
594,5,3,30,4649
594,38,2,30,4649
594,44,5,30,4649
594,39,4,30,4649
595,44,2,43,4276
595,22,1,43,4276
595,10,3,43,4276
595,5,5,43,4276
595,38,3,43,4276
595,7,3,43,4276
595,9,5,43,4276
595,17,3,43,4276
595,20,3,43,4276
595,35,2,43,4276
596,37,4,55,4035
596,24,4,55,4035
596,29,4,55,4035
596,19,4,55,4035
596,43,5,55,4035
596,22,5,55,4035
596,2,4,55,4035
596,34,2,55,4035
596,41,3,55,4035
596,48,3,55,4035
596,5,4,55,4035
596,50,3,55,4035
596,6,5,55,4035
596,40,3,55,4035
596,17,3,55,4035
596,49,5,55,4035
596,3,5,55,4035
596,14,4,55,4035
597,4,3,22,3916
597,24,5,22,3916
597,17,1,22,3916
597,21,3,22,3916
597,31,1,22,3916
597,2,4,22,3916
598,27,1,56,3979
598,4,1,56,3979
598,39,2,56,3979
598,8,2,56,3979
598,33,1,56,3979
598,2,4,56,3979
598,6,4,56,3979
598,7,5,56,3979
598,38,4,56,3979
598,22,1,56,3979
598,17,2,56,3979
598,31,5,56,3979
598,5,4,56,3979
598,50,3,56,3979
599,10,1,25,1894
599,25,3,25,1894
599,42,1,25,1894
599,26,2,25,1894
599,39,1,25,1894
599,29,3,25,1894
599,19,1,25,1894
599,18,2,25,1894
599,8,4,25,1894
599,13,3,25,1894
599,41,2,25,1894
599,44,1,25,1894
599,22,4,25,1894
599,4,4,25,1894
599,47,1,25,1894
600,17,1,42,1354
600,29,1,42,1354
600,33,3,42,1354
600,2,5,42,1354
600,6,1,42,1354
600,47,4,42,1354
600,30,3,42,1354
600,28,3,42,1354
600,35,2,42,1354
600,25,3,42,1354
600,12,1,42,1354
600,5,2,42,1354
600,9,3,42,1354
601,20,5,63,1160
601,11,4,63,1160
601,6,3,63,1160
601,38,2,63,1160
601,22,2,63,1160
601,50,5,63,1160
601,8,1,63,1160
601,43,2,63,1160
601,14,4,63,1160
601,35,3,63,1160
601,37,5,63,1160
601,33,1,63,1160
601,34,2,63,1160
602,24,4,61,452
602,38,5,61,452
602,1,5,61,452
602,22,5,61,452
602,25,4,61,452
602,39,2,61,452
602,6,2,61,452
602,16,1,61,452
602,50,5,61,452
602,35,3,61,452
602,11,4,61,452
602,30,5,61,452
602,18,2,61,452
602,31,2,61,452
602,9,1,61,452
602,19,1,61,452
602,28,4,61,452
602,27,1,61,452
602,17,5,61,452
602,33,2,61,452
603,19,1,37,4757
603,24,3,37,4757
603,4,4,37,4757
603,30,3,37,4757
603,40,4,37,4757
603,44,3,37,4757
603,50,4,37,4757
603,26,2,37,4757
603,49,4,37,4757
603,25,1,37,4757
603,6,4,37,4757
603,43,4,37,4757
603,17,1,37,4757
603,33,2,37,4757
603,21,2,37,4757
603,29,3,37,4757
603,48,1,37,4757
604,25,5,22,4238
604,30,1,22,4238
604,35,5,22,4238
604,17,3,22,4238
604,29,1,22,4238
604,43,4,22,4238
604,14,4,22,4238
604,2,1,22,4238
604,3,2,22,4238
604,21,2,22,4238
604,36,4,22,4238
604,46,4,22,4238
604,24,1,22,4238
605,18,5,29,470
605,28,2,29,470
605,9,2,29,470
605,7,2,29,470
605,2,2,29,470
605,31,3,29,470
605,47,4,29,470
605,30,2,29,470
605,20,3,29,470
605,44,5,29,470
605,11,2,29,470
605,22,4,29,470
605,5,5,29,470
605,17,2,29,470
605,1,4,29,470
605,34,5,29,470
605,38,1,29,470
606,23,4,54,4485
606,41,2,54,4485
606,47,3,54,4485
606,49,4,54,4485
606,10,5,54,4485
606,5,3,54,4485
606,18,1,54,4485
606,25,5,54,4485
606,38,2,54,4485
606,32,5,54,4485
606,45,1,54,4485
606,4,5,54,4485
606,24,5,54,4485
607,7,5,42,4769
607,25,5,42,4769
607,48,3,42,4769
607,22,1,42,4769
607,21,4,42,4769
607,26,2,42,4769
608,48,1,32,287
608,36,4,32,287
608,33,1,32,287
608,1,2,32,287
608,39,5,32,287
608,16,4,32,287
608,19,2,32,287
609,28,2,53,2130
609,10,3,53,2130
609,50,4,53,2130
609,21,2,53,2130
609,14,1,53,2130
609,25,2,53,2130
609,46,5,53,2130
609,41,5,53,2130
609,6,1,53,2130
609,2,5,53,2130
609,9,3,53,2130
609,47,4,53,2130
609,30,2,53,2130
609,5,4,53,2130
609,18,2,53,2130
609,45,4,53,2130
610,32,3,41,4561
610,48,5,41,4561
610,43,3,41,4561
610,3,3,41,4561
610,50,3,41,4561
610,33,5,41,4561
610,35,5,41,4561
610,45,2,41,4561
610,20,2,41,4561
610,38,4,41,4561
610,39,4,41,4561
610,27,3,41,4561
611,23,1,38,1556
611,2,3,38,1556
611,50,4,38,1556
611,49,4,38,1556
611,21,5,38,1556
611,35,1,38,1556
611,18,2,38,1556
611,26,2,38,1556
611,5,3,38,1556
611,36,3,38,1556
611,31,1,38,1556
611,45,4,38,1556
611,33,2,38,1556
611,46,3,38,1556
611,13,2,38,1556
611,4,3,38,1556
611,41,4,38,1556
612,45,4,28,3642
612,29,4,28,3642
612,49,1,28,3642
612,9,2,28,3642
612,28,5,28,3642
612,13,4,28,3642
612,8,3,28,3642
612,14,3,28,3642
613,42,2,21,1262
613,38,2,21,1262
613,10,2,21,1262
613,22,3,21,1262
613,4,3,21,1262
613,11,2,21,1262
613,46,5,21,1262
613,14,4,21,1262
613,16,3,21,1262
613,30,1,21,1262
613,28,2,21,1262
613,2,3,21,1262
613,1,1,21,1262
613,36,3,21,1262
613,48,1,21,1262
613,25,2,21,1262
613,6,4,21,1262
614,29,2,49,532
614,32,2,49,532
614,38,1,49,532
614,27,2,49,532
614,30,2,49,532
614,10,1,49,532
614,35,3,49,532
614,49,4,49,532
614,12,1,49,532
614,33,1,49,532
614,44,4,49,532
614,8,4,49,532
614,42,1,49,532
614,36,5,49,532
614,11,4,49,532
614,9,3,49,532
614,31,1,49,532
614,43,2,49,532
614,48,1,49,532
614,26,3,49,532
615,37,5,59,285
615,40,1,59,285
615,13,2,59,285
615,50,3,59,285
615,15,5,59,285
615,12,2,59,285
616,19,4,26,2370
