user_id,product_id,view_duration_seconds,pages_visited,clicked_add_to_cart,purchased
757,41,177,2,0,0
921,13,18,1,0,0
519,37,278,11,0,0
711,31,65,6,0,0
866,34,243,10,1,0
114,41,8,12,1,0
431,42,235,11,0,0
202,11,273,6,1,1
498,38,207,3,0,0
333,39,96,2,0,0
565,49,265,6,1,0
834,35,112,15,0,0
702,16,57,15,1,1
958,2,236,12,1,1
274,4,207,13,1,1
136,28,235,8,1,1
292,6,96,12,0,0
853,1,239,5,0,0
401,9,71,15,0,0
583,30,199,15,1,1
291,30,143,1,0,0
993,5,108,6,1,1
154,3,182,4,1,0
486,2,60,6,0,0
477,23,296,7,1,1
761,3,30,2,0,0
404,45,43,7,0,0
2,42,251,11,1,1
212,7,219,10,1,1
277,27,246,1,1,1
840,35,283,7,0,0
241,27,76,3,0,0
898,4,218,4,0,1
714,39,100,6,0,0
136,24,236,10,1,1
820,24,130,4,1,1
931,14,181,6,1,1
996,25,216,1,1,0
249,24,218,2,0,0
820,43,115,1,0,0
589,31,38,14,1,0
946,17,221,8,1,1
856,13,10,12,0,0
139,37,106,10,0,0
815,26,33,9,0,0
337,38,67,8,0,0
399,21,124,6,0,0
180,13,293,1,1,0
740,37,10,13,0,1
209,46,117,7,1,0
676,26,75,13,1,0
223,44,193,13,1,0
501,47,72,12,0,0
595,45,73,2,0,0
211,44,210,8,0,0
827,42,63,12,0,0
698,36,163,7,0,0
442,38,32,12,0,0
184,18,211,15,1,1
126,31,134,12,1,0
643,49,39,3,0,1
324,20,260,3,1,0
984,5,193,11,0,0
970,23,150,13,1,1
494,40,178,9,0,0
183,19,265,2,0,0
890,21,178,10,1,1
370,23,258,2,0,0
108,22,63,11,1,1
212,11,259,14,1,0
708,32,138,10,0,0
751,29,229,8,1,1
723,49,224,10,1,1
762,12,186,5,1,0
677,40,296,13,1,0
194,5,118,11,1,1
379,48,193,9,1,1
546,35,253,7,1,1
34,23,276,5,0,0
846,36,121,3,0,0
556,14,292,11,1,1
431,36,172,1,0,0
860,29,19,10,0,0
176,33,255,5,1,0
533,21,38,6,0,0
693,45,14,2,0,0
640,49,225,8,0,0
357,7,246,1,0,0
414,14,142,8,1,1
239,17,274,3,1,1
423,23,46,5,1,0
551,47,108,15,1,1
545,42,54,3,0,0
971,40,112,14,1,1
584,22,267,15,1,1
18,14,156,4,0,0
510,12,247,15,1,0
539,44,27,6,0,0
319,9,285,6,1,1
231,2,187,3,1,0
464,30,60,14,1,0
316,34,65,3,0,0
206,47,112,8,1,1
419,23,170,14,0,0
219,27,245,7,1,1
577,29,125,10,1,0
497,19,223,9,0,0
101,4,93,10,0,0
139,24,163,2,0,0
589,33,126,13,1,0
540,8,256,12,1,0
11,23,147,9,0,0
286,33,148,14,1,1
715,20,140,2,0,0
245,31,200,7,1,0
67,13,146,3,0,0
281,48,228,1,0,0
784,30,218,13,1,0
782,8,59,5,0,0
725,7,243,15,1,1
604,38,262,14,1,1
724,42,296,14,1,1
612,47,255,7,1,1
219,8,26,6,0,0
346,45,208,9,0,0
277,14,247,2,0,0
156,40,36,15,1,0
41,6,240,2,0,0
112,37,159,15,1,1
148,5,86,4,0,0
469,3,30,6,0,0
180,33,180,9,1,0
745,50,174,12,1,0
844,29,199,11,1,0
681,2,56,12,0,0
373,34,109,8,1,1
559,11,276,6,0,0
707,49,130,10,1,1
866,45,298,13,1,1
85,35,117,11,0,0
876,44,203,11,0,1
815,27,292,1,0,0
962,19,139,3,0,0
88,1,243,5,0,0
707,13,41,1,0,0
55,26,199,7,0,0
504,22,300,6,1,0
767,16,225,11,1,0
655,44,254,10,1,0
611,7,173,3,1,0
565,6,39,13,0,0
986,21,24,1,0,0
398,47,166,14,1,0
629,17,135,10,1,0
651,28,278,14,0,0
756,1,222,12,1,1
77,7,37,5,0,0
161,46,126,1,0,0
740,26,190,7,0,0
810,31,246,12,0,0
456,17,99,2,0,0
588,46,38,12,1,0
93,33,182,2,0,0
347,27,262,9,1,1
512,44,285,10,1,0
604,15,90,14,0,1
994,45,185,2,0,0
189,37,202,3,0,0
743,22,118,12,0,0
319,43,184,7,1,1
839,3,240,5,0,0
206,8,283,9,1,0
985,38,284,5,1,0
893,43,250,6,0,1
6,31,43,9,0,0
636,42,259,6,0,0
763,38,133,6,0,0
417,8,261,3,1,0
546,42,278,14,1,0
499,18,208,11,1,1
909,18,153,11,0,0
191,32,107,9,1,1
360,15,98,13,1,1
174,25,122,3,0,0
700,41,199,1,0,0
472,29,250,9,1,1
239,10,58,10,1,1
393,45,120,9,1,1
400,47,68,9,1,1
187,3,163,5,0,0
598,23,103,13,0,0
644,4,244,5,0,0
308,31,132,7,0,0
617,26,191,10,1,0
67,5,220,11,0,0
800,26,63,7,1,0
371,21,240,11,1,1
847,2,33,1,0,0
963,13,56,4,1,1
432,5,300,14,1,1
627,7,150,3,1,0
371,9,300,8,1,0
937,47,159,13,1,0
97,31,107,13,1,0
783,38,115,10,1,1
834,35,239,15,1,0
906,38,184,13,1,0
329,1,99,1,0,1
47,8,31,13,0,0
683,50,255,7,1,0
802,36,72,4,1,0
947,27,180,12,1,0
997,27,105,1,0,0
677,23,71,2,0,0
324,3,148,6,0,0
31,46,279,14,1,0
36,24,233,12,1,1
321,11,69,10,0,0
936,28,261,15,1,1
339,10,259,10,0,0
338,50,202,11,0,0
242,4,175,9,0,1
266,24,21,9,1,0
75,21,84,14,0,0
820,21,79,14,1,0
67,10,52,13,0,0
71,28,228,10,1,1
878,14,221,13,1,1
59,42,13,5,0,0
423,39,16,12,1,0
34,14,60,4,0,0
739,37,247,11,1,1
199,47,294,5,1,1
497,3,53,6,1,0
818,19,284,4,1,1
407,25,113,6,0,0
843,46,76,14,0,0
119,4,57,15,1,0
753,27,191,1,1,0
339,16,130,5,0,0
150,4,48,7,0,0
180,26,200,10,0,0
163,21,46,1,0,0
400,1,119,1,0,0
847,15,195,7,1,1
840,9,271,1,1,0
709,25,257,14,1,0
832,9,93,5,0,0
522,19,245,14,0,1
677,34,38,2,1,0
695,22,5,11,0,0
306,11,288,10,1,1
733,16,89,14,1,0
208,26,71,12,0,0
76,21,175,6,0,0
142,3,7,15,1,0
515,30,225,2,1,1
222,39,152,11,0,0
771,23,80,9,0,0
84,19,63,12,1,0
684,39,128,13,0,0
182,1,169,2,1,1
498,41,45,12,0,0
867,7,265,7,1,1
764,41,280,9,1,1
899,28,164,11,1,1
546,33,97,13,1,0
548,4,35,7,0,0
411,7,10,6,0,0
282,48,288,4,1,0
856,42,9,8,0,0
49,42,46,6,1,0
433,46,174,5,0,0
80,15,112,3,1,1
1,23,57,1,0,0
593,34,78,1,0,0
846,26,205,2,0,0
91,30,180,2,1,0
80,5,248,6,0,0
828,24,21,4,0,0
192,15,131,2,0,0
181,17,277,4,0,0
22,38,242,12,1,1
435,46,102,3,0,0
859,47,139,12,0,0
137,24,15,3,0,0
79,17,87,9,1,0
837,24,50,4,0,0
175,34,110,4,0,0
203,21,210,11,1,0
676,16,214,5,0,0
717,4,110,9,1,0
598,26,135,2,0,0
763,2,266,2,0,0
679,24,180,12,1,0
631,3,150,15,1,0
579,20,105,6,0,0
757,23,37,2,0,0
891,25,120,2,0,0
873,1,124,15,0,1
858,25,19,8,0,0
211,10,294,12,1,0
293,36,202,2,0,0
112,7,65,12,1,0
62,33,288,9,0,0
991,14,265,4,1,1
405,25,89,1,0,0
853,38,281,2,0,1
935,7,69,3,0,0
983,26,81,4,1,0
383,30,170,13,1,0
179,14,250,7,1,0
141,18,128,2,1,0
750,4,33,12,0,0
309,23,53,13,0,0
157,8,164,1,0,0
75,43,230,11,0,0
49,22,192,8,0,0
799,10,256,9,1,0
301,38,52,5,1,0
392,41,261,14,1,1
250,20,81,9,1,1
847,23,117,7,1,0
627,42,26,14,0,0
169,17,183,14,1,1
186,11,265,8,1,1
125,18,66,7,0,0
151,48,94,15,1,1
510,30,203,3,0,0
610,5,212,11,0,0
906,36,46,3,0,0
861,28,59,4,0,0
64,15,189,6,0,0
152,25,111,10,1,1
884,10,145,3,0,0
673,50,222,10,1,1
576,23,68,6,0,0
656,17,275,2,0,0
14,49,206,8,1,1
909,31,241,14,1,1
218,19,76,1,0,0
835,16,138,13,1,0
997,19,213,14,0,0
281,19,199,1,0,0
672,6,120,8,0,0
563,43,253,11,1,1
179,22,76,11,1,0
509,41,54,1,0,0
188,6,127,3,0,0
884,32,287,12,1,1
17,3,252,2,1,0
554,43,53,6,0,0
692,7,210,12,1,0
820,16,11,5,0,0
149,5,263,1,0,0
315,15,123,4,1,1
392,33,98,8,0,0
818,27,239,12,1,0
385,40,139,8,1,1
369,21,181,13,1,1
201,12,150,12,0,0
155,45,37,11,1,1
570,7,225,3,0,0
34,10,254,14,1,1
242,38,224,11,1,0
827,8,139,6,1,0
239,18,255,11,1,1
934,37,125,13,0,0
218,10,105,9,0,0
250,20,198,5,0,0
73,7,181,3,1,0
640,47,74,12,0,0
243,45,292,4,0,0
268,18,98,12,1,0
999,44,170,8,1,1
425,26,172,9,0,0
803,34,94,3,0,0
44,35,245,9,1,1
875,2,72,5,0,0
308,38,116,15,1,0
17,29,165,1,0,0
226,18,122,2,0,0
673,1,35,8,0,0
207,28,222,9,0,0
511,11,188,6,0,0
391,8,149,6,0,0
807,44,84,4,0,0
174,24,241,8,1,0
407,10,78,6,0,0
824,26,267,13,0,0
302,42,240,6,0,0
410,26,15,11,1,0
427,35,50,4,0,0
694,3,270,2,0,0
574,46,5,9,0,0
460,47,160,4,1,0
338,30,141,7,1,0
560,39,30,2,0,0
182,5,201,10,1,0
483,34,42,10,0,0
549,22,187,3,1,0
219,4,66,15,0,0
710,21,233,10,1,0
500,15,112,4,0,0
729,8,49,3,0,0
349,40,117,15,1,1
231,42,170,6,1,1
63,46,106,6,1,0
356,12,218,11,1,0
1000,45,130,12,1,1
879,26,61,15,0,0
259,5,239,8,0,0
62,41,257,12,1,1
977,34,297,8,1,0
690,34,255,8,1,0
893,26,180,8,1,0
185,46,184,9,1,0
810,30,89,10,0,0
311,43,251,8,0,0
933,5,133,10,1,0
156,8,47,7,1,0
55,48,213,14,0,0
232,6,294,6,0,0
557,40,113,7,0,0
759,50,64,15,1,1
962,36,184,13,1,1
576,50,224,9,0,0
429,5,100,5,1,1
348,15,209,4,0,0
146,41,29,5,0,0
840,21,28,15,0,0
915,26,126,11,0,0
837,31,275,11,0,0
393,48,99,9,1,1
141,15,61,14,1,0
409,15,121,2,0,0
563,12,283,9,1,1
430,23,226,6,1,1
856,16,158,10,1,0
332,38,185,9,1,0
199,48,65,2,0,0
428,27,154,11,0,0
570,7,141,6,1,1
297,21,73,4,0,0
806,31,82,3,1,1
806,30,123,11,0,0
228,33,60,11,0,0
824,49,79,15,1,1
739,27,252,4,1,1
917,12,112,11,0,0
189,17,81,15,0,0
986,1,14,8,0,0
975,4,179,13,1,0
688,25,206,14,0,0
815,36,34,15,1,1
880,48,267,10,1,0
721,28,51,13,1,0
466,42,120,6,0,0
671,6,285,3,1,1
617,21,184,5,1,0
835,38,214,8,1,0
214,2,120,8,0,0
405,11,230,11,0,0
739,48,26,12,1,0
563,24,19,6,0,0
435,47,297,10,0,0
57,11,112,5,1,0
218,37,222,11,1,0
809,44,52,8,0,0
318,24,87,15,0,0
485,50,38,3,0,0
568,50,78,4,0,0
123,22,261,2,0,0
980,22,157,15,0,1
906,21,244,15,1,1
743,9,230,7,0,0
588,48,164,11,0,0
915,33,25,4,0,0
694,42,296,3,0,0
217,17,192,2,1,0
141,19,288,5,1,1
170,19,91,12,1,1
984,49,275,10,0,0
73,10,174,10,1,0
36,47,37,6,1,0
281,26,292,8,1,1
972,23,231,1,1,0
17,11,185,2,0,0
353,23,87,5,1,0
922,41,67,6,1,1
27,39,48,4,0,0
447,7,294,13,1,1
771,1,280,5,1,1
18,43,114,15,1,1
171,46,176,4,0,0
589,23,256,1,0,0
512,9,249,5,0,0
193,48,284,12,1,1
420,27,176,12,1,1
308,13,152,15,1,1
267,22,82,10,0,0
332,21,160,9,1,0
764,3,296,5,1,1
574,16,65,12,0,0
73,5,147,10,1,0
762,36,275,1,0,0
19,6,222,10,1,1
941,22,45,14,1,0
358,16,296,2,1,0
821,28,235,5,0,0
169,2,74,13,1,1
344,45,63,4,1,0
657,35,244,13,1,0
144,43,88,1,1,0
433,24,226,14,1,1
309,21,88,9,1,0
184,14,60,5,0,0
369,18,245,1,1,1
155,18,15,13,0,0
729,11,67,9,1,1
566,28,188,12,0,0
80,41,202,14,1,0
623,27,42,10,0,0
795,5,251,11,1,1
216,47,297,5,1,0
614,41,287,4,0,0
639,4,138,15,1,1
371,32,144,2,1,0
135,3,222,9,1,1
803,2,238,5,1,0
318,49,34,14,1,1
374,32,152,13,0,0
965,4,45,3,0,0
499,9,91,13,1,1
160,21,25,13,0,0
593,46,229,15,1,0
38,36,298,9,1,1
374,22,197,6,0,0
622,48,68,10,0,0
745,9,132,9,1,0
491,4,80,4,0,0
587,13,259,5,1,0
595,39,219,4,1,1
125,47,248,15,1,1
9,16,99,10,0,0
474,49,55,6,0,0
151,48,208,6,0,0
167,11,288,8,1,0
740,22,11,5,0,0
887,36,136,12,1,1
831,11,221,4,0,0
254,22,144,10,1,1
174,35,19,7,0,0
199,7,214,12,0,0
286,3,286,6,0,0
858,2,290,15,1,1
996,8,46,1,0,0
576,16,170,13,0,0
633,15,261,1,1,0
247,9,85,6,1,0
504,9,159,6,1,0
450,7,287,14,1,1
344,15,23,4,0,0
432,3,29,13,0,0
156,48,189,10,1,0
367,45,34,10,1,0
50,21,244,13,1,1
943,14,120,4,0,0
527,30,21,2,0,0
524,41,283,9,1,1
624,8,22,12,1,0
757,26,247,14,1,0
658,46,199,15,1,1
91,18,109,4,0,0
152,28,293,4,1,0
309,8,259,10,0,0
16,34,169,12,1,0
488,44,172,3,0,0
797,6,96,5,0,0
342,16,196,2,0,0
560,45,135,3,0,0
918,7,97,4,0,0
100,3,265,6,1,1
892,50,269,14,1,1
185,8,210,15,1,0
693,26,41,9,0,1
304,14,193,15,1,0
894,2,18,15,1,0
266,35,282,2,1,0
217,31,240,8,1,1
183,29,252,11,0,0
933,1,231,13,1,1
43,21,121,10,1,0
500,16,289,2,0,0
165,10,60,12,1,0
957,29,207,7,1,0
74,18,233,3,1,1
566,5,224,11,1,1
155,40,256,10,1,1
180,17,221,10,0,0
411,43,250,11,1,1
976,26,26,4,1,0
740,39,77,9,0,0
558,23,166,7,1,0
469,43,48,11,1,0
490,11,78,7,1,0
945,41,38,10,0,0
574,4,201,14,1,1
603,20,250,15,1,1
468,1,238,10,1,0
904,49,286,1,1,0
780,18,20,9,0,0
807,11,18,15,1,1
16,14,239,4,1,0
517,36,14,9,1,0
366,46,244,6,1,1
1,25,144,6,1,0
524,44,232,6,1,1
80,22,146,2,1,1
481,24,106,15,1,1
454,13,42,2,0,0
808,26,293,6,1,1
327,20,54,4,0,0
702,46,6,2,0,0
855,49,266,3,1,1
514,12,247,1,0,0
882,24,171,13,1,1
905,33,216,14,0,1
46,13,226,3,0,0
145,16,218,8,1,1
262,15,79,15,1,1
932,43,177,4,0,0
727,13,161,13,1,1
2,31,41,11,1,1
213,39,90,11,1,0
633,43,194,7,1,0
104,7,271,2,1,0
992,28,275,1,0,0
414,13,150,2,0,0
734,33,234,11,1,1
740,15,295,11,1,0
218,2,32,3,0,0
236,4,143,5,0,0
553,23,13,8,0,0
958,37,204,3,1,1
443,18,277,13,0,0
566,44,214,14,1,0
485,46,251,10,1,1
537,25,119,8,1,0
907,3,223,13,1,1
989,31,265,13,0,0
57,13,283,3,1,0
41,35,151,4,0,0
665,25,185,13,1,0
163,18,292,9,1,1
902,25,166,7,0,0
598,34,108,12,1,1
484,39,70,11,0,0
479,36,58,10,1,0
880,1,57,4,0,0
288,28,96,9,1,0
456,21,294,4,1,0
891,17,72,2,1,1
132,49,5,3,0,0
141,30,281,9,0,0
445,24,261,1,1,1
69,4,29,5,1,0
548,11,127,5,1,0
780,14,71,3,0,0
121,10,92,13,1,0
520,34,173,2,1,0
17,29,31,5,0,0
412,17,32,1,0,0
126,24,204,11,1,1
966,33,85,11,0,0
409,37,34,4,0,0
500,31,34,3,1,0
816,27,294,3,1,1
569,23,174,4,0,0
791,45,213,11,1,1
270,12,83,7,0,0
705,46,248,15,0,0
102,13,208,3,1,1
789,29,215,9,0,0
640,32,176,4,0,0
93,20,209,15,1,1
111,25,71,10,1,1
95,19,295,10,0,1
232,5,76,6,1,0
335,8,246,10,1,1
755,48,67,6,0,0
810,27,233,3,0,0
901,47,121,12,1,1
38,40,135,10,1,1
588,5,106,11,1,1
360,33,148,7,0,0
741,26,216,5,1,0
401,34,8,7,0,0
784,46,5,9,1,0
277,15,216,4,0,0
315,42,107,4,0,0
323,15,61,9,1,1
662,35,196,7,1,1
161,39,101,14,1,0
947,9,63,15,0,0
616,31,118,15,0,0
9,9,273,8,1,1
170,34,294,4,0,0
7,42,33,15,1,0
545,30,200,15,1,0
138,13,50,11,0,0
207,28,183,4,1,0
90,21,142,2,0,0
767,27,232,13,1,0
694,42,278,1,1,1
745,20,91,1,1,0
393,34,43,8,0,0
662,24,157,11,1,1
82,24,135,3,1,0
766,10,158,15,1,1
360,36,258,9,1,0
956,32,136,13,1,1
75,19,6,6,1,0
444,21,121,8,0,0
236,35,298,2,1,1
395,17,272,12,1,1
818,6,120,11,0,0
389,47,92,9,0,0
738,35,32,8,0,0
10,7,179,9,0,0
76,21,132,15,0,0
476,16,154,2,0,0
984,21,255,13,0,0
711,38,292,15,1,1
517,50,273,4,1,0
374,7,267,1,0,0
44,43,186,11,1,1
903,10,219,11,0,0
770,22,259,1,0,0
687,8,221,12,1,0
432,20,198,14,1,0
475,1,135,15,1,1
95,49,128,7,1,1
54,3,238,2,1,0
629,23,238,14,1,1
713,50,128,8,0,0
294,19,111,10,1,1
588,1,139,11,0,0
571,45,241,2,1,0
935,15,15,10,0,0
976,22,257,3,0,0
354,42,49,13,0,0
883,5,236,13,1,1
570,35,285,12,1,0
497,1,37,5,0,0
147,12,135,7,0,0
971,15,233,11,1,0
70,50,92,10,1,0
828,33,118,10,1,1
559,5,151,14,0,0
373,31,106,4,1,0
312,46,17,8,0,0
628,36,296,2,0,0
796,47,112,9,1,1
666,41,203,10,1,1
911,38,79,9,0,0
559,30,25,6,0,0
18,4,93,4,0,0
997,6,182,1,0,0
860,31,286,11,0,0
718,47,227,11,1,0
476,48,131,11,1,0
735,35,17,1,0,0
405,47,269,5,1,1
349,39,104,13,0,0
414,47,105,10,0,0
75,36,272,15,1,1
774,22,81,8,0,0
280,40,124,3,0,0
183,31,189,12,1,1
709,47,49,14,1,0
901,8,224,6,0,0
571,39,297,11,1,1
341,49,119,1,0,0
322,2,102,5,0,0
15,3,27,3,0,0
858,19,99,8,1,1
458,10,104,10,1,0
281,19,161,3,0,0
276,24,19,9,0,0
840,8,64,1,0,0
910,43,5,12,0,0
833,3,261,13,1,1
870,3,204,4,1,1
749,18,254,5,0,0
601,36,193,4,0,0
97,49,186,1,0,0
960,17,134,1,0,0
964,44,187,8,1,1
893,46,185,2,0,0
654,12,267,12,1,1
375,35,104,10,1,1
49,34,252,12,1,1
427,25,96,12,1,1
454,6,267,3,0,0
673,24,214,12,1,1
576,30,171,15,1,1
777,22,86,7,1,0
48,20,271,9,1,0
923,27,31,1,0,0
163,21,69,15,1,0
297,11,284,11,1,0
888,30,155,15,0,0
992,7,117,13,1,0
608,6,5,14,0,0
505,45,86,10,1,0
915,10,215,5,0,0
31,30,157,10,1,1
949,24,272,7,0,0
998,49,210,13,1,1
378,29,112,5,0,0
922,19,296,11,0,0
639,40,156,5,1,0
741,21,148,10,1,0
132,44,188,11,1,0
987,20,58,2,0,0
82,33,217,15,1,0
15,7,15,5,0,0
404,19,250,7,0,0
556,31,257,9,1,0
201,11,63,13,1,0
409,7,216,2,0,0
776,35,163,15,1,1
723,6,49,14,1,0
534,3,246,11,0,0
13,13,97,15,1,0
215,40,39,3,0,0
290,8,116,5,0,0
451,19,225,7,0,0
683,30,237,6,1,0
269,11,245,15,1,0
973,16,51,8,0,0
377,32,156,9,0,0
239,29,256,15,1,1
536,50,66,1,0,0
419,27,252,10,1,1
714,31,180,5,1,0
589,41,154,2,1,1
712,37,224,2,1,0
321,16,107,2,0,0
21,12,188,15,0,0
837,39,62,1,0,0
857,46,87,2,0,0
681,15,149,2,0,0
326,43,169,11,1,1
186,43,12,11,0,0
245,41,96,14,1,1
350,11,249,12,0,0
667,8,73,13,1,0
140,39,49,10,0,0
883,22,292,3,1,0
368,17,143,11,1,1
137,24,239,8,1,1
113,49,136,5,0,0
140,15,71,3,0,0
788,12,56,14,1,0
456,40,66,5,1,0
165,38,244,13,1,1
370,21,208,14,0,0
129,32,180,1,0,0
260,34,269,14,1,1
437,2,178,10,1,1
118,17,9,10,0,0
761,35,63,4,1,0
514,46,48,3,0,0
810,20,6,13,1,1
431,13,15,8,0,0
215,26,149,9,0,0
121,35,150,5,0,0
694,16,220,4,0,0
511,40,239,4,0,0
956,27,186,9,1,0
115,21,123,9,1,1
856,9,41,3,0,0
12,47,85,12,0,0
842,27,146,9,1,0
486,9,203,8,1,0
257,40,173,12,1,1
105,13,284,12,1,1
63,13,281,9,1,0
57,38,251,3,1,0
776,26,261,2,0,0
882,7,232,7,1,0
640,43,199,6,1,1
111,32,131,11,1,0
544,35,208,15,1,1
383,27,263,1,1,0
428,16,56,12,0,0
463,29,32,8,0,0
614,1,38,11,1,0
434,14,99,7,1,1
66,7,92,12,1,0
563,22,45,15,1,0
367,19,228,8,1,0
870,24,134,6,0,0
113,10,190,12,1,0
269,29,131,5,1,0
637,45,14,2,0,0
464,41,38,2,0,0
906,26,232,10,1,1
336,26,120,12,1,0
372,19,268,2,0,0
795,4,75,11,1,1
720,15,220,5,1,0
561,45,237,10,1,1
144,30,92,15,1,0
585,1,174,4,0,0
831,49,287,3,1,0
335,20,127,2,0,0
918,48,224,13,0,0
335,15,271,14,1,1
134,26,5,13,0,0
139,9,287,12,1,1
231,7,268,12,1,1
382,26,182,13,1,1
293,4,13,8,1,1
937,18,286,7,0,1
945,23,14,4,0,0
855,3,247,2,0,0
259,38,93,6,0,0
85,8,61,3,0,0
98,25,68,4,1,0
413,10,147,14,0,0
968,25,89,5,1,1
131,11,44,14,0,0
717,18,132,7,1,0
731,2,177,8,0,0
213,49,263,1,1,0
697,45,291,12,0,0
813,19,89,15,0,0
148,14,264,6,1,0
718,41,118,2,1,0
668,19,76,15,0,1
223,30,12,11,0,0
530,31,250,7,1,0
447,50,94,3,1,1
248,41,150,6,0,0
747,14,47,15,0,0
956,12,155,2,1,0
334,17,227,3,1,0
867,2,181,9,0,0
753,35,206,1,1,1
813,50,182,14,1,0
135,1,268,9,0,0
759,37,256,11,0,0
261,31,108,12,1,0
839,43,105,7,0,0
357,27,53,4,0,0
95,8,131,6,0,0
485,5,111,6,0,0
515,21,167,1,0,0
659,43,20,10,0,0
817,50,115,4,1,0
367,28,239,2,1,0
492,17,191,6,1,1
324,35,45,13,1,1
479,22,258,3,0,0
399,40,275,5,0,0
581,23,18,11,0,0
146,26,221,4,0,0
958,5,57,9,1,1
747,47,168,8,1,0
198,19,280,10,0,0
226,3,156,9,1,0
275,28,100,15,1,0
429,48,287,5,1,0
294,46,55,10,0,0
873,15,176,5,0,0
548,32,73,10,1,0
967,15,44,6,1,0
596,45,110,12,1,0
213,40,238,12,1,1
964,19,88,4,0,0
761,26,294,11,1,1
971,39,243,3,1,0
594,43,45,2,0,0
76,37,232,6,0,0
159,32,209,10,0,0
424,35,235,10,1,0
540,2,236,15,1,0
206,16,116,3,0,0
74,47,7,8,0,0
599,41,55,3,0,0
355,6,165,5,1,1
417,9,190,5,1,1
992,10,222,5,0,0
280,27,196,9,1,1
705,28,168,1,0,0
915,25,178,10,1,0
364,50,144,7,0,0
600,15,147,2,0,0
976,4,74,10,0,0
439,31,42,11,0,1
979,38,157,13,1,1
412,45,229,4,1,0
193,41,142,5,1,0
721,17,50,3,0,0
413,32,122,11,1,0
186,46,12,5,0,0
75,41,103,6,0,0
267,7,256,1,1,0
93,4,16,4,0,0
84,23,188,2,1,0
482,22,240,1,0,0
730,47,199,15,1,1
878,20,256,14,1,1
528,7,266,5,0,0
907,13,99,2,0,0
204,48,211,5,1,1
865,12,293,13,1,1
33,31,202,12,1,1
544,22,6,4,0,0
349,31,107,1,0,0
974,34,270,12,1,0
343,45,161,6,1,0
715,10,257,7,1,0
630,28,297,2,0,0
941,5,68,6,0,0
77,9,182,8,1,0
725,7,133,6,1,0
67,24,46,1,0,0
753,24,244,5,1,1
984,25,105,14,1,1
969,41,212,12,0,0
406,18,189,4,0,0
214,19,270,3,1,1
445,21,300,7,1,1
206,10,205,3,0,0
64,25,159,1,0,0
786,20,103,2,0,0
533,1,257,9,1,0
190,11,269,8,0,0
629,8,94,9,1,0
802,18,181,15,1,1
745,10,282,13,1,0
635,36,235,15,0,0
32,50,29,13,0,0
156,15,295,3,0,0
10,5,29,12,0,0
241,21,260,3,1,0
88,36,288,7,0,0
494,15,282,10,1,0
48,40,138,7,0,0
960,3,128,15,1,0
855,4,180,1,0,0
688,29,53,7,0,0
902,47,35,12,1,0
50,20,179,10,1,0
231,30,86,12,0,0
846,22,112,4,0,0
694,48,12,10,0,0
242,50,201,1,0,0
149,21,226,7,1,0
20,39,169,6,1,0
684,17,167,14,1,0
468,37,14,4,1,0
31,13,115,14,0,0
865,20,181,9,1,0
403,47,231,2,1,0
112,6,101,3,0,0
998,28,218,2,0,0
689,37,11,15,1,0
783,40,179,15,0,0
848,45,159,2,1,0
808,49,112,3,0,0
262,4,293,1,1,0
67,34,187,15,1,1
761,25,9,4,0,1
691,22,74,15,0,1
802,34,74,11,0,0
691,27,222,9,1,0
913,30,125,5,0,0
615,49,75,13,1,0
497,10,138,10,0,0
133,14,243,2,1,0
615,40,65,14,1,0
693,45,273,9,0,0
958,42,296,2,1,1
161,23,172,13,0,0
811,15,34,10,0,1
256,22,275,3,0,0
81,37,70,6,0,0
885,41,195,7,0,0
300,41,15,11,0,0
115,22,223,14,1,0
917,27,80,10,1,0
697,23,21,12,0,0
367,44,64,5,0,0
546,6,84,12,0,0
840,8,190,9,1,0
733,46,135,13,1,0
564,33,50,12,1,0
713,31,66,3,0,1
543,27,187,7,1,0
612,18,191,11,1,1
816,18,193,6,1,1
596,47,230,8,1,1
467,7,86,10,0,0
236,47,236,10,0,0
375,36,124,5,0,0
223,23,11,5,0,0
140,42,145,5,1,0
784,49,131,7,1,0
585,27,44,10,0,0
616,41,194,12,1,1
71,44,269,8,0,0
419,34,258,13,1,0
135,44,158,14,1,0
985,28,76,11,0,0
990,27,66,12,0,0
267,47,283,9,1,0
310,41,121,3,1,1
186,12,166,13,1,1
981,39,48,2,0,0
984,25,72,4,1,0
342,44,142,8,1,0
716,4,62,13,0,0
540,40,265,15,1,0
567,35,278,14,0,0
446,15,134,15,0,0
410,27,80,7,0,0
346,38,245,12,1,0
696,45,78,7,0,0
681,30,198,4,0,0
612,39,300,12,1,1
67,34,242,12,0,0
616,37,243,5,1,1
374,12,267,2,1,0
117,9,181,7,1,0
784,11,257,8,1,0
319,38,152,6,0,0
169,50,74,3,0,0
905,4,291,10,1,1
496,42,212,1,0,0
153,22,69,15,1,1
959,34,229,8,1,0
56,37,285,1,0,0
546,5,223,5,0,0
23,44,149,2,0,0
88,32,295,15,1,1
802,40,174,4,1,0
113,40,79,15,1,0
523,45,220,13,1,0
528,24,63,2,0,0
390,7,182,10,1,1
581,49,152,10,1,0
740,21,30,2,0,0
13,17,134,11,1,1
61,26,87,1,1,0
466,49,185,5,0,0
779,38,223,9,1,0
372,24,287,1,1,1
213,31,268,3,1,1
